iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
SGP,Asia,Singapore,12-23-2020,58482,21,18.429,29,0,0,9996.337,3.59,3.15,4.957,0,0,1.28,,,,,,,,,,,,,28711,4.908,0.001,1557.9,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-24-2020,58495,13,16.857,29,0,0,9998.559,2.222,2.881,4.957,0,0,1.19,,,,,,,,,,,,,28393,4.853,0.001,1684.3,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-25-2020,58509,14,17.571,29,0,0,10000.952,2.393,3.003,4.957,0,0,1.13,,,,,,,,,,,,,28076,4.799,0.001,1597.9,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-26-2020,58519,10,16.571,29,0,0,10002.661,1.709,2.833,4.957,0,0,1.09,,,,,,,,,,,,,27758,4.745,0.001,1675.1,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-27-2020,58524,5,14.571,29,0,0,10003.516,0.855,2.491,4.957,0,0,1.08,,,,,,,,,,,,,27441,4.69,0.001,1883.3,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-28-2020,58529,5,13.857,29,0,0,10004.371,0.855,2.369,4.957,0,0,1.14,,,,,,,,,5426351,,927.527,,27123,4.636,0.001,1957.4,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-29-2020,58542,13,11.571,29,0,0,10006.593,2.222,1.978,4.957,0,0,1.27,,,,,,,,,,,,,27158,4.642,0,2347.1,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-30-2020,58569,27,12.429,29,0,0,10011.208,4.615,2.124,4.957,0,0,1.41,,,,,,,,,,,,,27192,4.648,0,2187.8,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,12-31-2020,58599,30,14.857,29,0,0,10016.336,5.128,2.54,4.957,0,0,1.48,,,,,,,,,,,,,27226,4.654,0.001,1832.5,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-01-2021,58629,30,17.143,29,0,0,10021.464,5.128,2.93,4.957,0,0,1.5,,,,,,,,,,,,,27260,4.66,0.001,1590.2,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-02-2021,58662,33,20.429,29,0,0,10027.104,5.641,3.492,4.957,0,0,1.48,,,,,,,,,,,,,27295,4.666,0.001,1336.1,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-03-2021,58697,35,24.714,29,0,0,10033.087,5.983,4.224,4.957,0,0,1.44,,,,,,,,,,,,,27329,4.671,0.001,1105.8,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-04-2021,58721,24,27.429,29,0,0,10037.189,4.102,4.688,4.957,0,0,1.38,,,,,,,,,5617894,,960.267,,27363,4.677,0.001,997.6,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-05-2021,58749,28,29.571,29,0,0,10041.975,4.786,5.055,4.957,0,0,1.34,,,,,,,,,,,,,27929,4.774,0.001,944.5,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-06-2021,58780,31,30.143,29,0,0,10047.274,5.299,5.152,4.957,0,0,1.32,,,,,,,,,,,,,28496,4.871,0.001,945.4,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-07-2021,58813,33,30.571,29,0,0,10052.915,5.641,5.226,4.957,0,0,1.29,,,,,,,,,,,,,29062,4.968,0.001,950.6,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-08-2021,58836,23,29.571,29,0,0,10056.846,3.931,5.055,4.957,0,0,1.26,,,,,,,,,,,,,29628,5.064,0.001,1001.9,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-09-2021,58865,29,29,29,0,0,10061.803,4.957,4.957,4.957,0,0,,,,,,,,,,,,,,30194,5.161,0.001,1041.2,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-10-2021,58907,42,30,29,0,0,10068.982,7.179,5.128,4.957,0,0,,,,,,,,,,,,,,30761,5.258,0.001,1025.4,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-11-2021,58929,22,29.714,29,0,0,10072.743,3.76,5.079,4.957,0,0,,,,,,,,,,5837181,,997.75,,31327,5.355,0.001,1054.3,samples tested,3400,,,0.06,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-12-2021,58946,17,28.143,29,0,0,10075.649,2.906,4.81,4.957,0,0,,,,,,,,,,,,,,31422,5.371,0.001,1116.5,samples tested,6200,2800,2800,0.11,479,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-13-2021,58984,38,29.143,29,0,0,10082.144,6.495,4.981,4.957,0,0,,,,,,,,,,,,,,31518,5.387,0.001,1081.5,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-14-2021,59029,45,30.857,29,0,0,10089.836,7.692,5.274,4.957,0,0,,,,,,,,,,,,,,31613,5.404,0.001,1024.5,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-15-2021,59059,30,31.857,29,0,0,10094.964,5.128,5.445,4.957,0,0,,,,,,,,,,,,,,31709,5.42,0.001,995.4,samples tested,,,,,,48.15,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-16-2021,59083,24,31.143,29,0,0,10099.066,4.102,5.323,4.957,0,0,,,,,,,,,,,,,,31804,5.436,0.001,1021.2,samples tested,,,,,,50,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-17-2021,59113,30,29.429,29,0,0,10104.194,5.128,5.03,4.957,0,0,,,,,,,,,,,,,,31900,5.453,0.001,1084,samples tested,,,,,,50,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-18-2021,59127,14,28.286,29,0,0,10106.587,2.393,4.835,4.957,0,0,,,,,,,,,,6061147,,1036.033,,31995,5.469,0.001,1131.1,samples tested,,,,,,50,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-19-2021,59157,30,30.143,29,0,0,10111.715,5.128,5.152,4.957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-20-2021,59197,40,30.429,29,0,0,10118.552,6.837,5.201,4.957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-21-2021,59235,38,29.429,29,0,0,10125.047,6.495,5.03,4.957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
